   timestamp   | containerid | interval |  rbw_a   | riops_a | rlatency_a |   wbw_a   | wiops_a | wlatency_a |  rbw_b   | riops_b | rlatency_b |  wbw_b   | wiops_b | wlatency_b 
 1453353673895 |      425417 |    10000 |  1693696 |     370 |        180 |  36031488 |    5545 |         71 |    43008 |       7 |        183 | 27643904 |    3476 |         77
 1453353683900 |      425417 |    10000 |   662528 |     144 |        170 |  44162048 |    6261 |         62 |    57344 |       8 |        183 | 29775872 |    3432 |         72
 1453353693906 |      425417 |    10000 |   457728 |      99 |        181 |  45049856 |    6248 |         73 |   492544 |      21 |        183 | 27970560 |    3226 |         77
 1453353703662 |      425417 |    10000 |   674816 |     147 |        182 |  48665600 |    5825 |         69 |   120832 |      13 |        182 | 24893440 |    3108 |         69
 1453353713839 |      425417 |    10000 |  1262592 |     274 |        179 |  36663296 |    5326 |         58 |    54272 |       8 |        183 | 23109632 |    2963 |         95
 1453353723855 |      425417 |    10000 |   816128 |     182 |        181 |  47892480 |    6488 |         71 |   256000 |      16 |        216 | 32451584 |    3550 |         73
 1453353733855 |      425417 |    10000 |  1075200 |     229 |        186 |  39231488 |    5897 |         68 |    49152 |       8 |        183 | 32752640 |    3890 |         76
 1453353743862 |      425417 |    10000 |    53248 |       8 |        171 |  36989952 |    5246 |         68 |    46080 |       7 |        184 | 27257856 |    3718 |         66
 1453353753867 |      425417 |    10000 |    46080 |       7 |        169 |  44313600 |    6455 |         69 |    47104 |       8 |        184 | 28388352 |    3453 |         71
 1453353763874 |      425417 |    10000 |    55296 |       8 |        181 |  44392448 |    5830 |         67 |    60416 |       9 |        183 | 29919232 |    3725 |         71
 1453353773881 |      425417 |    10000 |    56320 |       8 |        170 |  50369536 |    6698 |         79 |   537600 |      93 |        184 | 25503744 |    3184 |         72
 1453353783888 |      425417 |    10000 |    49152 |       7 |        182 |  35841024 |    5308 |         70 |   155648 |      34 |        184 | 23292928 |    3474 |         71
 1453353793895 |      425417 |    10000 |    40960 |       7 |        184 |  40549376 |    6042 |         68 |  2114560 |     411 |        182 | 31104000 |    3556 |         71
 1453353803901 |      425417 |    10000 |    46080 |       7 |        181 |  40530944 |    6158 |         73 |  3591168 |     521 |        184 | 27346944 |    3998 |         71
 1453353813907 |      425417 |    10000 |    47104 |       7 |        171 |  32693248 |    4894 |         69 |  5621760 |     466 |        184 | 31528960 |    4092 |         78
 1453353823666 |      425417 |    10000 |    56320 |       8 |        181 |  38788096 |    5453 |         70 |  4145152 |     827 |        184 | 35608576 |    4369 |         80
 1453353833672 |      425417 |    10000 |    64512 |      11 |        169 |  42653696 |    5882 |         71 |  5073920 |     309 |        183 | 24488960 |    3361 |         76
 1453353843679 |      425417 |    10000 |    49152 |       7 |        176 |  36242432 |    5641 |         70 |  4441088 |     583 |        182 | 31683584 |    3886 |         71
 1453353853686 |      425417 |    10000 |    48128 |       7 |        181 |  44908544 |    6377 |         69 |  4073472 |     508 |        184 | 32783360 |    3734 |         64
 1453353863695 |      425417 |    10000 |    39936 |       7 |        181 |  47722496 |    6571 |         70 |  5416960 |     252 |        183 | 26287104 |    3256 |         77
 1453353873700 |      425417 |    10000 |    45056 |       7 |        193 |  43461632 |    5882 |         70 |  3426304 |     656 |        185 | 22710272 |    3281 |         67
 1453353883706 |      425417 |    10000 |    53248 |       8 |        181 |  53081088 |    6466 |         68 |  8880128 |     337 |        184 | 30035968 |    3755 |         72
 1453353893713 |      425417 |    10000 |    50176 |       7 |        185 |  44258304 |    6352 |         69 |  4385792 |     886 |        183 | 41088000 |    4373 |         78
 1453353903722 |      425417 |    10000 |    48128 |       7 |        182 |  57034752 |    7117 |         72 |  6961152 |     579 |        188 | 30839808 |    3460 |         73
 1453353913728 |      425417 |    10000 |    48128 |       7 |        183 |  46812160 |    6004 |         55 |  4746240 |     389 |        184 | 30202880 |    3909 |         72
 1453353923737 |      425417 |    10000 |    47104 |       7 |        179 |  46459904 |    6448 |         65 |  6118400 |    1153 |        176 | 32529408 |    3479 |         74
 1453353933742 |      425417 |    10000 |    39936 |       7 |        183 |  39087104 |    5678 |         67 |  6902784 |     163 |        186 | 34041856 |    4077 |         71
 1453353943748 |      425417 |    10000 |    52224 |       8 |        182 |  41704448 |    6023 |         80 |  6574080 |    1213 |        183 | 34206720 |    3926 |         71
 1453353953757 |      425417 |    10000 |    50176 |       7 |        183 |  54768640 |    6796 |         70 |  6874112 |     506 |        183 | 20524032 |    2515 |         71
 1453353963764 |      425417 |    10000 |    52224 |       8 |        183 |  47420416 |    6571 |         71 |  8327168 |     712 |        183 | 24140800 |    3195 |         71
 1453353973771 |      425417 |    10000 |    41984 |       7 |        181 |  45971456 |    5560 |         71 |  8968192 |    1475 |        182 | 29255680 |    3882 |         78
 1453353983781 |      425417 |    10000 |    49152 |       7 |        252 |  53259264 |    7383 |         70 |  8837120 |     753 |        183 | 39414784 |    4420 |        133
 1453353993786 |      425417 |    10000 |    69632 |       8 |        185 |  39074816 |    5558 |         76 |  8667136 |    1090 |        183 | 27808768 |    3437 |        176
 1453354003795 |      425417 |    10000 |    60416 |       8 |        172 |  51848192 |    6761 |         68 |  8834048 |    1408 |        185 | 25765888 |    3331 |         70
 1453354013802 |      425417 |    10000 |    47104 |       7 |        163 |  55191552 |    6846 |         76 | 10144768 |     680 |        184 | 28845056 |    3646 |         68
 1453354023809 |      425417 |    10000 |    47104 |       7 |        183 |  39070720 |    5481 |         76 |  9145344 |    1632 |        185 | 27973632 |    3612 |        183
 1453354053830 |      425417 |    10000 |    48128 |       7 |        178 |  43425792 |    6315 |         81 |    52224 |       8 |        183 | 27609088 |    3776 |         70
 1453354063837 |      425417 |    10000 |    55296 |       8 |        183 |  43247616 |    6026 |         74 |    48128 |       7 |        182 | 31010816 |    3694 |         71
 1453354093859 |      425417 |    10000 |    56320 |       9 |        179 |  54290432 |    7336 |         78 |   233472 |      22 |        183 | 30817280 |    4064 |         70
 1453354113874 |      425417 |    10000 |    54272 |       8 |        174 |  44106752 |    6041 |         72 |    67584 |      13 |        184 | 26078208 |    3345 |         70
 1453354123880 |      425417 |    10000 |    55296 |       8 |        182 |  48004096 |    6485 |         70 |   104448 |      20 |        183 | 30263296 |    3497 |         69
 1453354033816 |      425417 |    10000 |    48128 |       7 |        182 |  36890624 |    5724 |         72 |  9866240 |     303 |        184 | 42092544 |    4537 |         57
 1453354043821 |      425417 |    10000 |    53248 |       8 |        165 |  52448256 |    6491 |         69 |  5230592 |     674 |        185 | 26552320 |    3387 |         72
 1453354073845 |      425417 |    10000 |    49152 |       7 |        175 |  49872896 |    6555 |         73 |    45056 |       7 |        181 | 24042496 |    3007 |         71
 1453354083851 |      425417 |    10000 |    44032 |       7 |        184 |  41407488 |    5749 |         74 |    97280 |      13 |        174 | 28261376 |    4085 |         70
 1453354103867 |      425417 |    10000 |    63488 |       9 |        175 |  40353792 |    5561 |         75 |    76800 |      15 |        185 | 24304640 |    3119 |         70
 1453354133887 |      425417 |    10000 |    60416 |      11 |        559 |  46096384 |    6203 |         71 |    95232 |      17 |        196 | 31442944 |    3712 |         71
 1453354143896 |      425417 |    10000 |    44032 |       7 |        182 |  44226560 |    6204 |         70 |   119808 |      24 |        184 | 25536512 |    3034 |         69
 1453354153902 |      425417 |    10000 |    52224 |       7 |        182 |  43937792 |    6101 |         63 |    87040 |      17 |        184 | 34804736 |    4054 |         69
 1453354163908 |      425417 |    10000 |    43008 |       7 |        183 |  45373440 |    6461 |         69 |    55296 |       9 |        185 | 21813248 |    3069 |         70
 1453354173670 |      425417 |    10000 |    47104 |       7 |        182 |  38957056 |    5810 |         74 |    50176 |       8 |        182 | 21221376 |    2862 |         70
 1453354183678 |      425417 |    10000 |    52224 |       8 |        182 |  49340416 |    6599 |         70 |    56320 |       9 |        184 | 31777792 |    4141 |         71
 1453354193684 |      425417 |    10000 |    56320 |       8 |        181 |  41710592 |    6112 |         86 |    43008 |       7 |        183 | 18700288 |    2714 |         63
 1453354203691 |      425417 |    10000 |    47104 |       7 |        175 |  48155648 |    6498 |         61 |   950272 |      95 |        184 | 40848384 |    3919 |         71
 1453354213699 |      425417 |    10000 |    48128 |       8 |        182 |  45050880 |    6105 |         71 |    58368 |       8 |        183 | 35135488 |    3688 |         71
 1453354223706 |      425417 |    10000 |    48128 |       7 |        196 |  41885696 |    5280 |         73 |    56320 |       8 |        183 | 20794368 |    3394 |         71
 1453354243724 |      425417 |    10000 |    52224 |       8 |        181 |  40317952 |    6047 |         67 |   674816 |      45 |        183 | 23222272 |    3121 |         70
 1453354283755 |      425417 |    10000 |    39936 |       7 |        185 |  43800576 |    6271 |         78 |    52224 |       9 |        185 | 31539200 |    3524 |         69
 1453354303770 |      425417 |    10000 |   156672 |      16 |        180 |  48220160 |    6395 |         58 |    72704 |      12 |        184 | 27543552 |    3467 |         60
 1453354343801 |      425417 |    10000 |   207872 |      14 |        181 |  47690752 |    6764 |         58 |  1998848 |     223 |        187 | 26384384 |    3496 |         70
 1453354233713 |      425417 |    10000 |    48128 |       7 |        186 |  42459136 |    5878 |         73 |    45056 |       8 |        185 | 35463168 |    3253 |         74
 1453354253732 |      425417 |    10000 |    49152 |       7 |        346 |  48510976 |    6389 |         77 |    50176 |       7 |        184 | 32044032 |    3529 |         70
 1453354263740 |      425417 |    10000 |    55296 |       8 |        184 |  43141120 |    5424 |         76 |    39936 |       7 |        181 | 28621824 |    3417 |         75
 1453354273749 |      425417 |    10000 |   391168 |      19 |        374 |  44341248 |    5673 |         76 |  1518592 |     108 |        183 | 35574784 |    4007 |         70
 1453354293763 |      425417 |    10000 |    60416 |       8 |        181 |  36709376 |    5626 |         74 |  1176576 |      84 |        186 | 23975936 |    2854 |         71
 1453354313777 |      425417 |    10000 |    57344 |       9 |        182 |  48760832 |    6164 |         58 |   119808 |      22 |        184 | 26349568 |    3376 |         70
